Process_ID	Phylum	Class	Order	Family	Subfamily	Tribe	Genus	Species	Subspecies	Country	Exactsite	Latitude	Longitude	Elevation	seq_len	As_CellularOrganism	CellularOrganism_sc	As_superkingdom	Superkingdom_sc	As_kingdom	Kingdom_sc	As_phylum	Phylum_sc	As_class	Class_sc	As_order	Order_sc	As_family	Family_sc	As_genus	Genus_sc	As_species	Species_sc
GBMIN27300-13	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Phlebotomus	Phlebotomus_argentipes	NA	India	NA	12.2917	79.8233	NA	671	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Phlebotomus	1.0	Phlebotomus_argentipes	1.0
GBMIN27315-13	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Phlebotomus	Phlebotomus_argentipes	NA	India	NA	11.9553	79.6803	NA	665	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Phlebotomus	1.0	Phlebotomus_argentipes	1.0
GBMIN27419-13	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Phlebotomus	Phlebotomus_argentipes	NA	India	NA	12.2917	79.8233	NA	673	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Phlebotomus	1.0	Phlebotomus_argentipes	1.0
GBMIN59777-17	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Phlebotomus	Phlebotomus_mascittii	NA	Slovenia	NA	45.502	13.6484	NA	625	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Phlebotomus	1.0	Phlebotomus_mascittii	1.0
GBMIN59785-17	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Phlebotomus	Phlebotomus_neglectus	NA	Greece	NA	NA	NA	NA	565	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Phlebotomus	1.0	Phlebotomus_neglectus	1.0
GBMIN59794-17	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Phlebotomus	Phlebotomus_papatasi	NA	Spain	NA	NA	NA	NA	650	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Phlebotomus	1.0	Phlebotomus_papatasi	1.0
GBMIN59801-17	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Phlebotomus	Phlebotomus_perfiliewi	NA	Greece	NA	NA	NA	NA	655	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Phlebotomus	1.0	Phlebotomus_perfiliewi	1.0
GBMIN59807-17	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Phlebotomus	Phlebotomus_perniciosus	NA	Spain	NA	NA	NA	NA	646	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Phlebotomus	1.0	Phlebotomus_perniciosus	1.0
GBMIN59813-17	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Phlebotomus	Phlebotomus_simici	NA	Greece	NA	NA	NA	NA	655	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Phlebotomus	1.0	Phlebotomus_simici	1.0
GBMIN59815-17	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Phlebotomus	Phlebotomus_simici	NA	Greece	NA	NA	NA	NA	655	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Phlebotomus	1.0	Phlebotomus_simici	1.0
GBMIN59817-17	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Phlebotomus	Phlebotomus_sp._UNK.F.1-1	NA	Ethiopia	NA	NA	NA	NA	658	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Sergentomyia	1.0	Sergentomyia_clydei	1.0
GBMIN59818-17	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Phlebotomus	Phlebotomus_sp._UNK.F.1-3	NA	Ethiopia	NA	NA	NA	NA	588	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Phlebotomus	1.0	Phlebotomus_papatasi	1.0
GBMIN59829-17	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Phlebotomus	Phlebotomus_tobbi	NA	Greece	NA	NA	NA	NA	655	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Phlebotomus	1.0	Phlebotomus_tobbi	1.0
GBMNA45077-19	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Phlebotomus	Phlebotomus_papatasi	NA	Romania	NA	NA	NA	NA	610	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Phlebotomus	1.0	Phlebotomus_papatasi	1.0
GBMNA48419-19	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Phlebotomus	Phlebotomus_neglectus	NA	Serbia	NA	NA	NA	NA	616	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Phlebotomus	1.0	Phlebotomus_neglectus	1.0
GBPSY114-14	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Phlebotomus	Phlebotomus_chadlii	NA	Algeria	NA	NA	NA	NA	670	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Phlebotomus	1.0	Phlebotomus_chadlii	1.0
GBPSY126-14	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Phlebotomus	Phlebotomus_alexandri	NA	Algeria	NA	NA	NA	NA	670	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Phlebotomus	1.0	Phlebotomus_alexandri	1.0
GBPSY129-14	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Phlebotomus	Phlebotomus_alexandri	NA	Algeria	NA	NA	NA	NA	670	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Phlebotomus	1.0	Phlebotomus_alexandri	1.0
GBPSY141-14	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Phlebotomus	Phlebotomus_longicuspis	NA	Algeria	NA	NA	NA	NA	670	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Phlebotomus	1.0	Phlebotomus_longicuspis	1.0
GBPSY147-14	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Phlebotomus	Phlebotomus_longicuspis	NA	Algeria	NA	NA	NA	NA	670	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Phlebotomus	1.0	Phlebotomus_longicuspis	1.0
GBPSY154-14	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Phlebotomus	Phlebotomus_perfiliewi	NA	Algeria	NA	NA	NA	NA	670	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Phlebotomus	1.0	Phlebotomus_perfiliewi	1.0
GBPSY157-14	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Phlebotomus	Phlebotomus_riouxi	NA	Algeria	NA	NA	NA	NA	670	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Phlebotomus	1.0	Phlebotomus_riouxi	1.0
GBPSY172-14	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Phlebotomus	Phlebotomus_perniciosus	NA	Algeria	NA	NA	NA	NA	670	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Phlebotomus	1.0	Phlebotomus_perniciosus	1.0
GBPSY174-14	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Phlebotomus	Phlebotomus_sergenti	NA	Algeria	NA	NA	NA	NA	670	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Phlebotomus	1.0	Phlebotomus_sergenti	1.0
GBPSY182-14	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Phlebotomus	Phlebotomus_perniciosus	NA	Algeria	NA	NA	NA	NA	670	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Phlebotomus	1.0	Phlebotomus_perniciosus	1.0
GBPSY183-14	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Phlebotomus	Phlebotomus_perniciosus	NA	Algeria	NA	NA	NA	NA	670	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Phlebotomus	1.0	Phlebotomus_perniciosus	1.0
GBPSY209-14	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Phlebotomus	Phlebotomus_bergeroti	NA	Algeria	NA	NA	NA	NA	670	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Phlebotomus	1.0	Phlebotomus_bergeroti	1.0
GBPSY225-14	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Phlebotomus	Phlebotomus_longicuspis	NA	Algeria	NA	NA	NA	NA	670	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Phlebotomus	1.0	Phlebotomus_longicuspis	1.0
GBPSY239-14	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Phlebotomus	Phlebotomus_longiductus	NA	China	NA	NA	NA	NA	666	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Phlebotomus	1.0	Phlebotomus_longiductus	1.0
JSTH003-16	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Phlebotomus	Phlebotomus_stantoni	NA	Thailand	Erawan_cave	18.039	99.945	NA	607	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Phlebotomus	1.0	Phlebotomus_stantoni	1.0
JSTH005-16	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Phlebotomus	Phlebotomus_stantoni	NA	Thailand	Erawan_cave	18.039	99.945	NA	607	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Phlebotomus	1.0	Phlebotomus_stantoni	1.0
JSTH014-16	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Phlebotomus	Phlebotomus_mascomai	NA	Thailand	Erawan_cave	18.039	99.945	NA	607	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Phlebotomus	1.0	Phlebotomus_mascomai	1.0
JSTH016-16	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Phlebotomus	Phlebotomus_mascomai	NA	Thailand	Erawan_cave	18.039	99.945	NA	607	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Phlebotomus	1.0	Phlebotomus_mascomai	1.0
JSTH038-16	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Phlebotomus	Phlebotomus_stantoni	NA	Thailand	Yaiphatung_cave	18.921	100.193	NA	605	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Phlebotomus	1.0	Phlebotomus_stantoni	1.0
JSTH094-16	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Phlebotomus	Phlebotomus_mascomai	NA	Thailand	Phadang_cave	16.514	100.665	NA	607	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Phlebotomus	1.0	Phlebotomus_mascomai	1.0
JSTH095-16	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Phlebotomus	Phlebotomus_mascomai	NA	Thailand	Phadang_cave	16.514	100.665	NA	607	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Phlebotomus	1.0	Phlebotomus_mascomai	1.0
DFSFS012-11	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Phlebotomus	Phlebotomus_sergenti	NA	NA	NA	NA	NA	NA	658	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Phlebotomus	1.0	Phlebotomus_sergenti	1.0
GBDP18829-15	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Phlebotomus	Phlebotomus_ariasi	NA	Portugal	NA	NA	NA	NA	586	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Phlebotomus	1.0	Phlebotomus_ariasi	1.0
GBDP18839-15	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Phlebotomus	Phlebotomus_perniciosus	NA	Portugal	NA	NA	NA	NA	633	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Phlebotomus	1.0	Phlebotomus_perniciosus	1.0
GBDP25279-19	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Phlebotomus	Phlebotomus_transcaucasicus	NA	Azerbaijan	NA	39.19	48.22	NA	657	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Phlebotomus	1.0	Phlebotomus_transcaucasicus	0.99
GBDP25281-19	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Phlebotomus	Phlebotomus_perfiliewi	NA	Azerbaijan	NA	39.19	48.22	NA	657	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Phlebotomus	1.0	Phlebotomus_transcaucasicus	0.99
GBDP25482-19	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Phlebotomus	Phlebotomus_sergenti	NA	India	NA	26.84	80.94	NA	658	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	0.98	Psychodidae	0.9	Phlebotomus	0.82	Phlebotomus_sergenti	0.82
GBDP25483-19	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Phlebotomus	Phlebotomus_sp._Phl_SoE6s	NA	India	NA	33.77	76.57	NA	599	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	0.85	Psychodidae	0.53	Psychodopygus	0.2	Psychodopygus_squamiventris	0.2
GBDP25597-19	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Phlebotomus	Phlebotomus_eleanorae	NA	India	NA	NA	NA	NA	542	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Phlebotomus	0.96	Phlebotomus_eleanorae	0.96
GBDP25599-19	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Phlebotomus	Phlebotomus_argentipes	NA	India	NA	33.31	75.76	NA	673	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Sergentomyia	0.79	Sergentomyia_purii	0.79
GBDP25611-19	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Phlebotomus	Phlebotomus_sp._10_RM-2017	NA	India	NA	33.311	75.766	NA	522	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Lutzomyia	0.9	Lutzomyia_gomezi	0.9
GBDP28468-19	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Phlebotomus	Phlebotomus_papatasi	NA	NA	NA	NA	NA	NA	572	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Phlebotomus	1.0	Phlebotomus_papatasi	1.0
GBDP28476-19	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Phlebotomus	Phlebotomus_similis	NA	NA	NA	NA	NA	NA	583	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Phlebotomus	1.0	Phlebotomus_similis	1.0
GBDP28483-19	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Phlebotomus	Phlebotomus_stantoni	NA	China	NA	NA	NA	NA	631	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Phlebotomus	1.0	Phlebotomus_stantoni	1.0
GBDP28484-19	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Phlebotomus	Phlebotomus_stantoni	NA	China	NA	NA	NA	NA	631	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Phlebotomus	1.0	Phlebotomus_stantoni	1.0
GBDP6977-09	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Phlebotomus	Phlebotomus_riouxi	NA	NA	NA	NA	NA	NA	687	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Phlebotomus	1.0	Phlebotomus_riouxi	1.0
GBDP6996-09	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Phlebotomus	Phlebotomus_chabaudi	NA	NA	NA	NA	NA	NA	687	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Phlebotomus	1.0	Phlebotomus_chabaudi	1.0
GBDP6997-09	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Phlebotomus	Phlebotomus_chabaudi	NA	NA	NA	NA	NA	NA	687	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Phlebotomus	1.0	Phlebotomus_chabaudi	1.0
GBDP7002-09	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Phlebotomus	Phlebotomus_chabaudi	NA	NA	NA	NA	NA	NA	687	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Phlebotomus	1.0	Phlebotomus_chabaudi	1.0
GBDP8086-09	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Phlebotomus	Phlebotomus_sp._JD-2008	NA	Thailand	NA	NA	NA	NA	687	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Phlebotomus	1.0	Phlebotomus_barguesae	1.0
GBDP8087-09	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Phlebotomus	Phlebotomus_sp._JD-2008	NA	Thailand	NA	NA	NA	NA	687	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Phlebotomus	1.0	Phlebotomus_barguesae	1.0
GBMIN23185-13	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Phlebotomus	Phlebotomus_celiae	NA	NA	NA	NA	NA	NA	656	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Phlebotomus	1.0	Phlebotomus_celiae	1.0
GBMIN26940-13	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Phlebotomus	Phlebotomus_papatasi	NA	India	NA	28.12	73.52	NA	679	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Phlebotomus	1.0	Phlebotomus_papatasi	1.0
GBMIN26943-13	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Phlebotomus	Phlebotomus_papatasi	NA	India	NA	21.12	79.73	NA	686	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Phlebotomus	1.0	Phlebotomus_papatasi	1.0
GBMIN27416-13	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Phlebotomus	Phlebotomus_argentipes	NA	India	NA	12.4133	79.4617	NA	671	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Phlebotomus	1.0	Phlebotomus_argentipes	1.0
GBMIN59765-17	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Phlebotomus	Phlebotomus_argentipes	NA	India	NA	8.5634	77.1971	NA	596	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Phlebotomus	1.0	Phlebotomus_argentipes	1.0
GBMIN59766-17	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Phlebotomus	Phlebotomus_argentipes	NA	India	NA	8.5634	77.1971	NA	565	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Phlebotomus	1.0	Phlebotomus_argentipes	1.0
GBMIN59768-17	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Phlebotomus	Phlebotomus_bergeroti	NA	Ethiopia	NA	NA	NA	NA	658	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Phlebotomus	1.0	Phlebotomus_papatasi	0.99
GBMIN59769-17	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Phlebotomus	Phlebotomus_cf._lesleyae	NA	Ethiopia	NA	NA	NA	NA	658	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	0.92	Psychodidae	0.63	Psychodopygus	0.31	Psychodopygus_squamiventris	0.3
GBMIN59771-17	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Phlebotomus	Phlebotomus_cf._lesleyae	NA	Ethiopia	NA	NA	NA	NA	658	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	0.91	Psychodidae	0.61	Psychodopygus	0.34	Psychodopygus_squamiventris	0.34
GBMIN59775-17	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Phlebotomus	Phlebotomus_kandelakii	NA	Azerbaijan	NA	40.52	47.42	NA	657	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Phlebotomus	1.0	Phlebotomus_kandelakii	1.0
GBMIN59789-17	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Phlebotomus	Phlebotomus_orientalis	NA	Ethiopia	NA	NA	NA	NA	658	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Phlebotomus	1.0	Phlebotomus_orientalis	1.0
GBMIN59790-17	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Phlebotomus	Phlebotomus_orientalis	NA	Ethiopia	NA	NA	NA	NA	658	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Phlebotomus	1.0	Phlebotomus_orientalis	1.0
GBMIN59793-17	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Phlebotomus	Phlebotomus_papatasi	NA	Spain	NA	NA	NA	NA	648	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Phlebotomus	1.0	Phlebotomus_papatasi	1.0
GBMIN59799-17	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Phlebotomus	Phlebotomus_perfiliewi	NA	Cyprus	NA	NA	NA	NA	559	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Phlebotomus	1.0	Phlebotomus_perfiliewi	1.0
GBMIN59810-17	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Phlebotomus	Phlebotomus_simici	NA	Greece	NA	NA	NA	NA	655	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Phlebotomus	1.0	Phlebotomus_simici	1.0
