Process_ID	Phylum	Class	Order	Family	Subfamily	Tribe	Genus	Species	Subspecies	Country	Exactsite	Latitude	Longitude	Elevation	seq_len	As_CellularOrganism	CellularOrganism_sc	As_superkingdom	Superkingdom_sc	As_kingdom	Kingdom_sc	As_phylum	Phylum_sc	As_class	Class_sc	As_order	Order_sc	As_family	Family_sc	As_genus	Genus_sc	As_species	Species_sc
GBMIN27315-13	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Phlebotomus	Phlebotomus_argentipes	NA	India	NA	11.9553	79.6803	NA	665	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Phlebotomus	1.0	Phlebotomus_argentipes	1.0
GBMIN27416-13	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Phlebotomus	Phlebotomus_argentipes	NA	India	NA	12.4133	79.4617	NA	671	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Phlebotomus	1.0	Phlebotomus_argentipes	1.0
GBMIN59650-17	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Nyssomyia	Nyssomyia_umbratilis	NA	NA	NA	NA	NA	NA	597	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Nyssomyia	1.0	Nyssomyia_umbratilis	1.0
GBMIN59654-17	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Nyssomyia	Nyssomyia_umbratilis	NA	NA	NA	NA	NA	NA	597	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Nyssomyia	1.0	Nyssomyia_umbratilis	1.0
GBMIN59760-17	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Nyssomyia	Nyssomyia_umbratilis	NA	NA	NA	NA	NA	NA	597	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Nyssomyia	1.0	Nyssomyia_umbratilis	1.0
GBMIN59785-17	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Phlebotomus	Phlebotomus_neglectus	NA	Greece	NA	NA	NA	NA	565	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Phlebotomus	1.0	Phlebotomus_neglectus	1.0
GBMIN59815-17	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Phlebotomus	Phlebotomus_simici	NA	Greece	NA	NA	NA	NA	655	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Phlebotomus	1.0	Phlebotomus_simici	1.0
GBMNA47331-19	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Sergentomyia	Sergentomyia_anodontis	NA	Thailand	NA	NA	NA	NA	709	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	0.82	Psychodidae	0.24	Sergentomyia	0.22	Sergentomyia_koloshanensis	0.18
GBPSY044-14	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Lutzomyia	Lutzomyia_yuilli	Lutzomyia_yuilli_yuilli	Colombia	NA	5.3333	-74.9333	NA	696	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Nyssomyia	1.0	Nyssomyia_yuilli	1.0
GBPSY060-14	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Lutzomyia	Lutzomyia_pia	NA	Colombia	NA	5.3763	-75.4897	NA	696	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Lutzomyia	1.0	Lutzomyia_pia	1.0
GBPSY093-14	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Brumptomyia	Brumptomyia_guimaraesi	NA	Colombia	NA	6.3717	-77.3695	NA	696	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Brumptomyia	1.0	Brumptomyia_guimaraesi	1.0
GBPSY105-14	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Lutzomyia	Lutzomyia_trapidoi	NA	Colombia	NA	6.3717	-77.3695	NA	696	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Nyssomyia	1.0	Nyssomyia_trapidoi	1.0
GBPSY110-14	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Phlebotomus	Phlebotomus_perfiliewi	NA	Algeria	NA	NA	NA	NA	670	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Phlebotomus	1.0	Phlebotomus_perfiliewi	1.0
GBPSY233-14	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Phlebotomus	Phlebotomus_chinensis	NA	China	NA	NA	NA	NA	666	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Phlebotomus	1.0	Phlebotomus_chinensis	1.0
GBPSY273-14	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Lutzomyia	Lutzomyia_anduzei	NA	NA	NA	NA	NA	NA	660	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Nyssomyia	1.0	Nyssomyia_anduzei	1.0
GBPSY353-14	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Lutzomyia	Lutzomyia_umbratilis	NA	NA	NA	NA	NA	NA	660	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Nyssomyia	1.0	Nyssomyia_umbratilis	1.0
GMCDZ867-17	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Lutzomyia	Lutzomyia_edentula	NA	Costa_Rica	Derrumbe	10.9292	-85.4643	1220	594	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Nyssomyia	1.0	Nyssomyia_edentula	1.0
GMCRX1185-13	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Lutzomyia	Lutzomyia_zeledoni	NA	Costa_Rica	Bosque_San_Emilio	10.8438	-85.6138	300	588	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	0.86	Psychodidae	0.15	Psychodopygus	0.04	Psychodopygus_squamiventris	0.04
HNLUZ020-17	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Lutzomyia	Lutzomyia_zeledoni	NA	Honduras	coastal_settlement	13.294	-87.656	NA	622	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	0.92	Psychodidae	0.54	Psychodopygus	0.34	Psychodopygus_squamiventris	0.34
JSTH007-16	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Phlebotomus	Phlebotomus_stantoni	NA	Thailand	Erawan_cave	18.039	99.945	NA	607	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Phlebotomus	1.0	Phlebotomus_stantoni	1.0
JSTH098-16	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Sergentomyia	Sergentomyia_anodontis	NA	Thailand	Phadang_cave	16.514	100.665	NA	607	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	0.99	Diptera	0.81	Psychodidae	0.56	Sergentomyia	0.54	Sergentomyia_koloshanensis	0.53
JSTH101-16	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Sergentomyia	Sergentomyia_anodontis	NA	Thailand	Phadang_cave	16.514	100.665	NA	607	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	0.99	Diptera	0.91	Psychodidae	0.49	Sergentomyia	0.48	Sergentomyia_koloshanensis	0.39
JSTH191-16	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Phlebotomus	NA	NA	Thailand	Chao_Ram_cave	17.203	99.466	NA	605	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	0.99	Diptera	0.75	Psychodidae	0.53	Phlebotomus	0.5	Phlebotomus_barguesae	0.45
MABR009-17	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Brumptomyia	Brumptomyia_avellari	NA	Brazil	NA	NA	NA	NA	543	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Brumptomyia	1.0	Brumptomyia_avellari	1.0
MABR019-17	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Evandromyia	Evandromyia_lenti	NA	Brazil	NA	NA	NA	NA	543	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Evandromyia	1.0	Evandromyia_lenti	0.99
MABR043-17	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Evandromyia	Evandromyia_infraspinosa	NA	Brazil	NA	NA	NA	NA	543	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Evandromyia	1.0	Evandromyia_infraspinosa	1.0
MABR049-17	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Evandromyia	Evandromyia_lenti	NA	Brazil	NA	NA	NA	NA	543	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Evandromyia	1.0	Evandromyia_lenti	1.0
MABR052-17	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Evandromyia	Evandromyia_lenti	NA	Brazil	NA	NA	NA	NA	543	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Evandromyia	1.0	Evandromyia_lenti	0.92
MABR060-17	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Evandromyia	Evandromyia_lenti	NA	Brazil	NA	NA	NA	NA	543	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Evandromyia	1.0	Evandromyia_evandroi	0.83
MABR086-17	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Lutzomyia	Lutzomyia_longipalpis	NA	Brazil	NA	NA	NA	NA	543	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Lutzomyia	1.0	Lutzomyia_alencari	1.0
MABR103-17	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Nyssomyia	Nyssomyia_antunesi	NA	Brazil	NA	NA	NA	NA	543	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Nyssomyia	1.0	Nyssomyia_antunesi	1.0
MABR124-17	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Nyssomyia	Nyssomyia_whitmani	NA	Brazil	NA	NA	NA	NA	543	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Nyssomyia	1.0	Nyssomyia_whitmani	1.0
MABR145-17	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Sciopemyia	Sciopemyia_sordellii	NA	Brazil	NA	NA	NA	NA	543	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Sciopemyia	1.0	Sciopemyia_sordellii	1.0
MABR147-17	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Sciopemyia	Sciopemyia_sordellii	NA	Brazil	NA	NA	NA	NA	543	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Sciopemyia	1.0	Sciopemyia_sordellii	1.0
MGOLF001-14	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Sergentomyia	Sergentomyia_barraudi	NA	Thailand	Wiharn_cave	17.513	100.342	NA	434	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Sergentomyia	1.0	Sergentomyia_barraudi	1.0
MGOLF147-14	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Sergentomyia	Sergentomyia_silvatica	NA	Thailand	Wiharn_cave	17.513	100.342	NA	434	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	0.99	Insecta	0.99	Diptera	0.72	Psychodidae	0.29	Psychodopygus	0.07	Psychodopygus_squamiventris	0.07
MGOLF194-14	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Sergentomyia	Sergentomyia_anodontis	NA	Thailand	NA	NA	NA	NA	391	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	0.99	Diptera	0.7	Psychodidae	0.48	Sergentomyia	0.41	Sergentomyia_koloshanensis	0.29
SFBAR017-15	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Sergentomyia	Sergentomyia_babu	Sergentomyia_babu_babu	Sri_Lanka	Vavuniya	NA	NA	NA	268	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Sergentomyia	1.0	Sergentomyia_babu	1.0
SFBAR019-15	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Sergentomyia	Sergentomyia_babu	Sergentomyia_babu_insularis	Sri_Lanka	Hambantota	NA	NA	NA	268	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Sergentomyia	1.0	Sergentomyia_babu	0.99
SFBAR028-15	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Sergentomyia	Sergentomyia_indica	NA	Sri_Lanka	Vavuniya	NA	NA	NA	268	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	0.95	Arthropoda	0.87	Insecta	0.82	Diptera	0.44	Culicidae	0.05	Anopheles	0.05	Anopheles_pampanai	0.04
AAASF028-17	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Lutzomyia	Lutzomyia_longipalpis	NA	Mexico	NA	19.5855	-88.5843	NA	658	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	0.95	Psychodidae	0.84	Lutzomyia	0.79	Lutzomyia_cruzi	0.53
AAASF036-18	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Dampfomyia	Dampfomyia_beltrani	NA	Mexico	NA	18.5345	-88.3353	22	658	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	0.99	Insecta	0.96	Diptera	0.59	Psychodidae	0.17	Psychodopygus	0.06	Psychodopygus_squamiventris	0.06
AAASF052-18	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Psathyromyia	Psathyromyia_shannoni	NA	Mexico	NA	18.5345	-88.3353	22	658	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Psathyromyia	1.0	Psathyromyia_shannoni	1.0
AAASF054-18	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Psathyromyia	Psathyromyia_shannoni	NA	Mexico	NA	18.5345	-88.3353	22	616	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Psathyromyia	1.0	Psathyromyia_shannoni	1.0
DFSFS078-11	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Lutzomyia	Lutzomyia_shannoni	NA	United_States	NA	36.6681	-87.7706	NA	658	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Psathyromyia	1.0	Psathyromyia_shannoni	1.0
GBDP18521-15	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Lutzomyia	Lutzomyia_ayacuchensis	NA	Peru	NA	NA	NA	NA	668	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Lutzomyia	1.0	Lutzomyia_ayacuchensis	1.0
GBDP19070-15	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Sergentomyia	Sergentomyia_minuta	NA	France	NA	NA	NA	NA	564	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Sergentomyia	1.0	Sergentomyia_minuta	1.0
GBDP19613-19	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Psychodopygus	Psychodopygus_squamiventris	Psychodopygus_squamiventris_squamiventris	Brazil	NA	2.73278	-59.7958	NA	658	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Psychodopygus	1.0	Psychodopygus_squamiventris	1.0
GBDP19628-19	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Sergentomyia	Sergentomyia_affinis	Sergentomyia_affinis_vorax	Cameroon	NA	NA	NA	NA	549	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	0.92	Syrphidae	0.32	Xanthandrus	0.13	Xanthandrus_plaumanni	0.13
GBDP23005-19	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Sergentomyia	Sergentomyia_zeylanica	NA	Sri_Lanka	NA	NA	NA	NA	318	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	0.95	Insecta	0.93	Diptera	0.75	Psychodidae	0.35	Sergentomyia	0.23	Sergentomyia_koloshanensis	0.03
GBDP25027-19	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Evandromyia	Evandromyia_infraspinosa	NA	French_Guiana	NA	NA	NA	NA	1534	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Evandromyia	1.0	Evandromyia_infraspinosa	1.0
GBDP25771-19	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Sergentomyia	Sergentomyia_iyengari	NA	Thailand	NA	18.26	98.39	NA	650	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Sergentomyia	1.0	Sergentomyia_iyengari	1.0
GBDP28296-19	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Migonemyia	Migonemyia_migonei	NA	Brazil	NA	NA	NA	NA	658	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Migonemyia	1.0	Migonemyia_migonei	1.0
GBDP28459-19	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Phlebotomus	Phlebotomus_killicki	NA	NA	NA	NA	NA	NA	570	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Phlebotomus	1.0	Phlebotomus_killicki	1.0
GBDP28602-19	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Sergentomyia	Sergentomyia_antennata	NA	Cameroon	NA	NA	NA	NA	549	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Sergentomyia	1.0	Sergentomyia_antennata	1.0
GBDP28655-19	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Sergentomyia	Sergentomyia_schwetzi	NA	Cameroon	NA	NA	NA	NA	549	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Sergentomyia	1.0	Sergentomyia_schwetzi	1.0
GBDP28664-19	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Sergentomyia	Sergentomyia_squamirostris	NA	China	NA	NA	NA	NA	631	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	0.79	Agromyzidae	0.17	Chromatomyia	0.15	Chromatomyia_milii	0.14
GBDP7005-09	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Phlebotomus	Phlebotomus_chabaudi	NA	NA	NA	NA	NA	NA	687	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Phlebotomus	1.0	Phlebotomus_chabaudi	1.0
GBDP8845-10	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Lutzomyia	Lutzomyia_shannoni	NA	NA	NA	NA	NA	NA	459	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Psathyromyia	1.0	Psathyromyia_shannoni	1.0
GBMIN23017-13	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Brumptomyia	Brumptomyia_mesai	NA	Colombia	NA	NA	NA	NA	681	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Brumptomyia	1.0	Brumptomyia_mesai	1.0
GBMIN25064-13	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Lutzomyia	Lutzomyia_anduzei	NA	NA	NA	NA	NA	NA	1181	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Nyssomyia	1.0	Nyssomyia_anduzei	1.0
GBMIN27302-13	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Sergentomyia	Sergentomyia_insularis	NA	India	NA	11.93	80.235	NA	671	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Sergentomyia	1.0	Sergentomyia_insularis	1.0
GBMIN59724-17	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Nyssomyia	Nyssomyia_umbratilis	NA	NA	NA	NA	NA	NA	597	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Nyssomyia	1.0	Nyssomyia_umbratilis	1.0
GBMIN59799-17	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Phlebotomus	Phlebotomus_perfiliewi	NA	Cyprus	NA	NA	NA	NA	559	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Phlebotomus	1.0	Phlebotomus_perfiliewi	1.0
GBMIN59903-17	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Sergentomyia	Sergentomyia_sp._SERG.UNK.F.1-6	NA	Ethiopia	NA	NA	NA	NA	593	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Sergentomyia	1.0	Sergentomyia_clydei	1.0
GBPSY098-14	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Lutzomyia	Lutzomyia_barrettoi	Lutzomyia_barrettoi_majuscula	Colombia	NA	6.3717	-77.3695	NA	696	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Psathyromyia	1.0	Psathyromyia_barrettoi	1.0
GBPSY165-14	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Phlebotomus	Phlebotomus_sergenti	NA	Algeria	NA	NA	NA	NA	670	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Phlebotomus	1.0	Phlebotomus_sergenti	1.0
GBPSY208-14	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Phlebotomus	Phlebotomus_alexandri	NA	Algeria	NA	NA	NA	NA	670	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Phlebotomus	1.0	Phlebotomus_alexandri	1.0
GBPSY209-14	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Phlebotomus	Phlebotomus_bergeroti	NA	Algeria	NA	NA	NA	NA	670	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Phlebotomus	1.0	Phlebotomus_bergeroti	1.0
GBPSY215-14	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Sergentomyia	Sergentomyia_schwetzi	NA	Algeria	NA	NA	NA	NA	670	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Sergentomyia	1.0	Sergentomyia_schwetzi	1.0
GBPSY217-14	Arthropoda	Insecta	Diptera	Psychodidae	Phlebotominae	NA	Phlebotomus	Phlebotomus_perniciosus	NA	Algeria	NA	NA	NA	NA	670	cellularOrganisms	1.0	Eukaryota	1.0	Metazoa	1.0	Arthropoda	1.0	Insecta	1.0	Diptera	1.0	Psychodidae	1.0	Phlebotomus	1.0	Phlebotomus_perniciosus	1.0
